od,r0,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,r20,r21,r22,r23,r24,r25,r26,r27,r28,r29,r30,r31,r32,r33,r34,r35,r36,r37,r38,r39,r40,r41,r42,r43,r44,r45,r46,r47,r48,r49,r50,r51,r52,r53,r54,r55,r56,r57,r58,r59,r60,r61,r62,r63,r64,r65,r66,r67,r68,r69,r70,r71,r72,r73,r74,r75,r76,r77,r78,r79,r80,r81,r82,r83,r84,r85,r86,r87,r88,r89,r90,r91,r92,r93,r94,r95,r96,r97,r98,r99
"(20, 18)",346.3664391887049,0.1,0.1,378.14650473023704,0.1,0.1,0.1,0.1,375.0490421697975,383.62405322752306,0.1,0.1,0.1,0.1,0.1,0.1,401.7170347791797,0.1,0.1,0.1,358.9128774428558,0.1,497.9412336627705,0.1,444.7443594078848,0.1,0.1,0.1,488.26279862940754,0.1,0.1,0.1,0.1,394.1941061073609,0.1,482.11958636269367,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,388.2794944806639,0.1,0.1,0.1,449.4884703159048,0.1,0.1,464.45155230897757,458.44539301365916,383.39734742379187,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,340.7713512198537,0.1,0.1,0.1,0.1,0.1,0.1,0.1,491.061798420276,0.1,408.61002011797456,0.1,426.8552397695755,0.1,407.9408583951294,0.1,0.1,0.1,0.1,0.1,0.1,379.54135653417814,0.1,0.1,376.27486801310897,0.1,487.06401135990615,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"(20, 19)",1251.56892695834,1212.90889161896,0.1,1189.0496948676669,1172.7445869624569,0.1,0.1,0.1,1156.2037843379699,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1147.8312447339097,0.1,0.1,0.1,0.1,1249.1498651553202,0.1,0.1,0.1,1127.4838076936503,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1206.6013029553974,1144.6562228111222,0.1,1078.0831165726515,1237.7910275440747,0.1,0.1,0.1,0.1,0.1,1130.739066714439,1163.8310307028719,0.1,0.1,0.1,1166.6797478769558,0.1,0.1,0.1,0.1,1197.2259737454165,0.1,1113.408341612745,1131.685197787877,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1209.655755627874,0.1,0.1,0.1,0.1,0.1,1227.7883497234752,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1193.3774380438167,0.1,0.1,0.1,1177.3366920732733,0.1
"(20, 20)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(20, 21)",0.1,0.1,0.1,0.1,0.1,1852.135648630401,1811.8796151389006,0.1,0.1,1940.1124152981683,0.1,1782.5797507437749,1793.71277033108,0.1,1784.7670380125348,1795.643684425226,1787.3543837882155,1886.852785409374,1779.9771935473395,0.1,0.1,1718.0106399673068,0.1,0.1,0.1,0.1,1847.1404863846678,0.1,0.1,0.1,0.1,1611.0052923954172,0.1,0.1,0.1,1709.1507729874845,1729.619569300671,0.1,1712.548938793015,1738.5486342604506,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1765.6973670394784,0.1,0.1,1849.7913283745058,1688.7934692446522,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1822.2370060831497,0.1,1754.0145323325048,0.1,1845.2118881624394,0.1,1843.9345937970336,0.1,0.1,0.1,0.1,1817.2800243715822,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1850.5134991873433,0.1,0.1,0.1,0.1
"(20, 22)",0.1,0.1,0.1,572.0495207624668,0.1,590.6855988585135,0.1,0.1,0.1,0.1,0.1,785.3541122133846,643.7504435417933,657.7341108840697,583.1452954635195,0.1,0.1,0.1,0.1,765.5362214876378,0.1,705.7748512074097,0.1,0.1,669.9216570964351,0.1,728.9367391212178,589.3837226299153,0.1,0.1,0.1,0.1,0.1,0.1,734.6690688957149,0.1,0.1,0.1,0.1,629.7892220473477,662.4514011584903,0.1,0.1,0.1,705.6953345859723,729.2764924726542,0.1,0.1,621.7741577612991,715.1334321297292,0.1,0.1,693.4228895678668,695.0052157587683,0.1,0.1,0.1,0.1,722.0215613087165,0.1,0.1,0.1,0.1,617.2822408328012,719.0289826294324,0.1,0.1,0.1,0.1,685.287083500903,0.1,0.1,0.1,0.1,734.923158470039,0.1,0.1,0.1,755.1061086497318,0.1,0.1,0.1,647.2724789995945,0.1,0.1,0.1,0.1,0.1,622.6358258329358,535.8229667719279,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,676.0509854813685
"(20, 23)",0.1,0.1,0.1,0.1,550.6290490066929,0.1,489.8672454876844,509.9036721689566,585.138062906688,0.1,0.1,531.7079040880569,0.1,566.4826552909044,0.1,0.1,0.1,0.1,0.1,0.1,459.74629096589666,0.1,0.1,409.8730242522363,0.1,0.1,0.1,0.1,486.5887276294302,466.3362495756276,0.1,583.7713956486488,0.1,0.1,0.1,485.6432858147943,0.1,0.1,552.4096135438185,505.2680109757086,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,402.85852990848844,0.1,0.1,516.3028136701666,502.16868684071557,415.3757878004876,486.6578061043585,0.1,0.1,0.1,0.1,0.1,538.2107894524122,451.8190186264582,0.1,489.1593454766714,0.1,491.4248194550136,0.1,543.4104700496786,491.96618797294457,0.1,0.1,0.1,0.1,575.1184779963613,0.1,0.1,0.1,516.8881179107999,0.1,0.1,0.1,481.60782106832477,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"(21, 0)",0.1,0.1,0.1,0.1,0.1,421.687135702922,0.1,0.1,0.1,570.3788301399918,307.2036762663756,0.1,0.1,332.1952078422911,472.0306681119777,480.6965485761589,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,374.71888547371134,360.15929526248385,0.1,352.7099828452025,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,428.81591081854555,0.1,0.1,0.1,460.76529020938636,0.1,0.1,0.1,0.1,402.49166849266334,429.69261092199974,0.1,0.1,0.1,228.29222324143166,0.1,372.6928879581646,0.1,403.7535929679983,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,439.18830198951537,263.67634870185486,0.1,0.1,355.6644793897708,0.1,0.1,425.7189942314722,0.1,0.1,389.1065668677088,0.1,489.0287022987249,567.7420714955742,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,410.7418891332646,0.1
"(21, 1)",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,131.09425818733723,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,150.33231166179624,0.1,0.1,142.66391745511015,0.1,0.1,0.1,1e-07,0.1,0.1,0.1,0.1,1e-07,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,51.85293815176649,0.1,0.1,0.1,0.1,0.1,135.6171953117447,99.46351466983532,0.1,85.77892050132891,15.444183254996986,162.985299131469,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,138.5270350686043,0.1,0.1,0.1,0.1,0.1,0.1,0.1,95.72159883586136,119.67479299667004,0.1,115.58372675754674,0.1,43.14311012996283,12.516596974978128,0.1,0.1,214.564853411967
"(21, 2)",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,129.30196756724737,0.1,0.1,0.1,0.1,83.47268894202554,0.1,91.57082883017942,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,152.74199550021407,16.89625264197204,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,127.45146331941763,0.1,0.1,0.1,0.1,0.1,137.0283317460459,0.1,0.1,0.1,0.1,0.1,161.826049877422,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,119.70173364766664,0.1,55.481871308648685,0.1,0.1,33.323052888575276,100.97772960119018,85.69761755344854,9.390763762292934,30.85049263033001,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,172.2186114982869,0.1,0.1,170.3790450851772,0.1,190.70194089305176,169.6989155266024,0.1,0.1,0.1,9.35821264213996,0.1,0.1,0.1,0.1,0.1,156.74673715209332
"(21, 3)",0.1,379.51573217000055,0.1,0.1,0.1,484.1632388910964,0.1,0.1,0.1,0.1,438.0775666834196,0.1,386.5119953723598,0.1,429.75493590290085,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,449.27284401987447,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,394.3913355718313,0.1,447.2912354333521,0.1,0.1,0.1,0.1,0.1,0.1,282.02146882043394,0.1,427.10200970460187,0.1,0.1,0.1,0.1,0.1,404.9672580054966,0.1,0.1,480.78466239946624,0.1,0.1,425.29334297350374,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,370.03045184411513,0.1,400.19335347630886,0.1,0.1,473.4569693709781,0.1,0.1,0.1,375.48510282181036,0.1,0.1,0.1,0.1,316.5091440399069,0.1,0.1,349.0601562714289,0.1,0.1,0.1,0.1,0.1,335.7318552124168,0.1,0.1,409.3277221132912,395.6438566640356,0.1,509.64523577728426,0.1,0.1,0.1,0.1,402.6738696787236,0.1
"(21, 4)",0.1,0.1,0.1,0.1,0.1,144.1094373557906,160.45729362991807,0.1,224.9182398719674,195.1669451586981,192.03419183713544,180.93624955219323,0.1,0.1,229.31994988264518,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,172.69589167445406,0.1,211.79587172970554,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,239.77710761299693,252.8886811902751,0.1,0.1,0.1,313.47660905838325,0.1,223.51915346495542,284.96994611268406,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,172.80687238160493,0.1,145.48530849694419,178.58514406867374,186.4857517625989,0.1,0.1,0.1,0.1,0.1,262.1335127772184,0.1,150.44637058855005,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,146.11136221067414,0.1,0.1,0.1,113.77938061876279,0.1,191.76016494733483,0.1,0.1,0.1,0.1,0.1,0.1,75.17053172197396,0.1,116.67779148325671,0.1,327.399819418727,0.1,0.1,0.1,0.1,181.32115225700198,145.43463223202087,197.6456782305696,0.1,0.1,0.1
"(21, 5)",0.1,0.1,150.02498898618532,0.1,0.1,0.1,0.1,0.1,121.17123567091862,0.1,0.1,0.1,274.22385057742883,227.02253137005155,0.1,0.1,0.1,0.1,147.67693283128855,0.1,0.1,0.1,0.1,0.1,107.47013845883392,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,241.3939396617824,0.1,0.1,198.99802448658093,0.1,276.74154037031167,0.1,0.1,0.1,0.1,0.1,0.1,0.1,158.6904995904564,0.1,0.1,0.1,152.04355385346057,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,170.02864807941395,145.16894653674126,0.1,161.3722246656896,121.55344356408303,253.96238104193765,0.1,0.1,0.1,200.45271151717282,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,61.73601107156355,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,256.26498916292695,0.1,0.1,0.1,0.1
"(21, 6)",0.1,601.9398136096581,0.1,469.5381880715445,0.1,0.1,0.1,0.1,0.1,554.6629731827026,458.3772496187696,635.4326488776044,0.1,0.1,0.1,0.1,0.1,467.59699571610435,0.1,0.1,0.1,0.1,0.1,0.1,0.1,428.7391423836114,0.1,0.1,0.1,509.9762015240722,0.1,0.1,0.1,574.2415728947159,555.1571829595086,0.1,0.1,498.3648437434508,401.8752293782644,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,486.5938880912433,0.1,0.1,500.49952784295556,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,547.2420214717259,416.9725003149311,0.1,0.1,0.1,664.4968157191271,0.1,0.1,0.1,0.1,0.1,464.3172812950963,0.1,0.1,0.1,0.1,599.3006126828205,0.1,440.94885899893285,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,524.8829955533577,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"(21, 7)",577.9576135029248,0.1,0.1,405.0260310173687,0.1,0.1,0.1,0.1,509.02324919920676,0.1,0.1,528.7440209338417,0.1,0.1,428.78684812380124,0.1,0.1,0.1,0.1,0.1,348.3611107116295,0.1,0.1,0.1,0.1,525.7979129335696,0.1,409.7808047003796,0.1,0.1,480.0255653224264,0.1,0.1,492.9168842381767,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,429.35865545848003,566.2889536920812,451.6507067628158,0.1,0.1,0.1,0.1,0.1,0.1,0.1,563.8362251384486,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,530.3442685293483,0.1,0.1,0.1,444.92606282834276,0.1,0.1,0.1,0.1,513.0798513908906,0.1,498.7157078081091,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,440.4365074353433,526.6737078080913
"(21, 8)",0.1,0.1,710.4004977458906,0.1,0.1,0.1,697.8452681882202,715.9955413625169,0.1,0.1,0.1,710.9810980020975,0.1,0.1,0.1,0.1,722.1291130848189,0.1,0.1,0.1,715.9544222264227,0.1,715.5476278752477,0.1,789.9343550408807,0.1,697.2024332901993,0.1,0.1,713.0973696356438,639.4473600611275,0.1,0.1,731.3637104205286,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,861.296937621951,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,720.9949561179623,622.7942045355965,662.1556973532761,0.1,0.1,0.1,0.1,0.1,0.1,687.7010746653705,738.6381747312521,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,794.8265221159884,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,803.9746322182096,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,795.8110297184932,671.5795114008871
"(21, 9)",0.1,0.1,0.1,2695.5578519438163,2567.4810882642746,2675.371553710212,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2585.1221260653465,0.1,0.1,0.1,0.1,0.1,2730.512748771771,0.1,0.1,2675.3959635307738,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2558.8876225104373,2607.978291463153,0.1,0.1,0.1,0.1,2602.183384296911,0.1,2627.1710997818,0.1,0.1,0.1,0.1,0.1,0.1,2559.060505958939,0.1,0.1,0.1,2681.721526982436,0.1,2669.5106891517617,0.1,0.1,2715.2353233591907,0.1,0.1,0.1,0.1,0.1,2559.313719013896,0.1,0.1,2706.7279562375984,2592.3504888727944,0.1,0.1,0.1,0.1,2560.4956341321295,0.1,2425.0530334472287,2557.641477111194,0.1,0.1,2514.6757006824128,0.1,2605.2065428688156,0.1,2491.8604277249915,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"(21, 10)",1054.0927223260696,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1037.0064593326736,1166.029067742671,0.1,0.1,1058.825670253329,1059.3273386030094,0.1,0.1,1116.0220815993657,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1105.6484242799525,0.1,0.1,0.1,0.1,0.1,0.1,1054.7349466721657,0.1,1232.0520711223628,1095.942712340206,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1103.9473950229312,0.1,0.1,0.1,0.1,0.1,1080.0800277762598,0.1,1211.5595597563859,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1124.5123969008553,1177.3142587569914,0.1,0.1,0.1,0.1,0.1,1122.4516806321728,1102.242840096223,0.1,0.1,0.1,0.1,0.1,1192.1189503711637,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1148.334684045671,0.1,0.1,0.1,0.1,0.1,0.1,976.0466680992289,0.1,0.1,1064.027483959389,1111.6222309695463,1075.951520279753,0.1,0.1,1003.0847647926778
"(21, 11)",0.1,802.6422491690637,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,803.7112138245503,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,691.7361987049297,0.1,0.1,0.1,0.1,0.1,0.1,642.4113328856605,0.1,0.1,0.1,0.1,0.1,0.1,673.7240113082686,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,627.2723793806676,0.1,558.1904167947768,723.7492422380178,0.1,0.1,0.1,0.1,600.5871735573785,0.1,787.9170411427274,0.1,0.1,0.1,0.1,697.8466677273759,715.4440873470701,673.0368182639979,700.6688524054199,735.0011649638867,0.1,0.1,752.3614140331192,640.244980511585,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,706.5946207217789,510.1818155371335,0.1,0.1,0.1,0.1,0.1,0.1,692.8420479352422,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,645.8472387168372,0.1,0.1,0.1,0.1,630.0637581661324,0.1
"(21, 12)",0.1,1348.9852399543945,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1358.0533452222955,0.1,0.1,1323.2815267885205,0.1,1278.1381184196719,0.1,0.1,1230.7765484598715,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1392.699835710898,0.1,0.1,1318.8082095173136,1377.8399286004021,0.1,1259.4138586674824,0.1,0.1,0.1,0.1,1358.6789477745165,0.1,0.1,0.1,0.1,0.1,1337.6960826786296,1345.6552513534577,0.1,0.1,0.1,1263.388270214967,0.1,0.1,1150.3600796488884,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1321.1743461306985,0.1,1137.40802208295,1272.1124939354931,0.1,0.1,0.1,0.1,0.1,1373.5624755141207,0.1,1303.5366703073898,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1322.5451524940372,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"(21, 13)",0.1,1202.6038234375599,0.1,0.1,1261.3127087311295,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1116.7203204703562,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1237.4372722913874,0.1,0.1,0.1,0.1,1240.2176113330875,0.1,0.1,0.1,0.1,0.1,1218.2029472816905,0.1,1225.9260490157906,0.1,0.1,0.1,1292.8688651443172,0.1,1271.504707170133,0.1,1218.1133103277036,0.1,1254.6464743453266,0.1,0.1,0.1,0.1,1093.8583345263019,0.1,0.1,0.1,0.1,1226.3478464919085,0.1,0.1,1169.0427989921072,0.1,0.1,1286.6985188925426,0.1,0.1,0.1,1132.9471991072062,0.1,1210.3305993433953,0.1,1292.956538952338,0.1,1128.9574918266528,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1204.3106001603076,1242.4225082614316,0.1,0.1,0.1,0.1,0.1,0.1,1223.0857335761502,0.1,1167.791767036843,0.1,0.1,1129.7263094129976,1204.256411998107,0.1,0.1
"(21, 14)",2540.9599688498015,0.1,0.1,0.1,2646.5625567207067,0.1,0.1,2546.6282523039263,0.1,0.1,2641.853789385745,0.1,0.1,0.1,0.1,0.1,0.1,2492.252833714809,0.1,2605.640850643951,0.1,2604.8714361702073,0.1,0.1,2511.784845624434,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2677.0638715194473,0.1,0.1,0.1,0.1,0.1,2502.5330249630883,2519.039784033931,0.1,0.1,0.1,0.1,2510.9416486898026,0.1,2614.4290562638525,0.1,2551.0723665914234,0.1,0.1,0.1,0.1,0.1,0.1,2508.378285490158,0.1,2665.494082613904,0.1,2724.9293191106494,0.1,0.1,0.1,0.1,0.1,2647.924440215093,0.1,0.1,2557.161736212844,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2506.861250770218,0.1,0.1,2639.490574650837,2601.827253540278,0.1,2590.243344782132,0.1,2679.198438443166,0.1,0.1,0.1,0.1,0.1,2686.67882971859,0.1,0.1,0.1,2591.3932102226936,0.1,2570.5692410147185,0.1,0.1
"(21, 15)",0.1,0.1,0.1,0.1,0.1,1077.1554648901988,0.1,1173.7405764282485,0.1,1229.7782364644775,1210.335845774087,0.1,0.1,0.1,0.1,0.1,1168.4331794749555,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1135.729531385166,0.1,0.1,0.1,0.1,0.1,1093.6977469948156,0.1,1183.542250638152,0.1,1221.6387244808147,0.1,0.1,0.1,0.1,1194.5920631338086,0.1,0.1,0.1,0.1,1163.5933983288126,0.1,0.1,1218.6041172622972,0.1,1019.0430138945676,0.1,1284.1898300853402,0.1,0.1,1099.561195612759,1304.3555659302858,0.1,0.1,1199.6283278249525,0.1,0.1,0.1,0.1,1225.3447357805921,0.1,0.1,0.1,1311.5241733635603,1218.9394197265885,0.1,0.1,0.1,1183.5156661072926,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1219.883454570837,1301.9241162972721,0.1,1179.3922467354134,0.1,1186.7230561425833,0.1,0.1,0.1,0.1,1271.192789784213,1252.4120965276527,0.1,0.1
"(21, 16)",0.1,0.1,1621.7860722534078,0.1,0.1,1754.8746199807401,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1732.0549626895854,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1777.6879957458057,1762.6353110130676,0.1,1789.8296136403515,1697.5297053305026,0.1,0.1,1610.2212712231603,1713.032977751522,0.1,0.1,0.1,0.1,1745.5928061613909,1645.8097527693092,0.1,0.1,0.1,0.1,0.1,1673.3462002982217,0.1,0.1,0.1,1620.5946695600137,0.1,0.1,0.1,0.1,0.1,0.1,1701.9794434795137,0.1,1666.7332774407996,0.1,0.1,1725.003378306947,0.1,0.1,0.1,0.1,0.1,1685.4221092769644,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1704.9452333063532,0.1,0.1,0.1,0.1,0.1,1698.7049916652845,0.1,0.1,0.1,0.1,1746.5814574195426,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1689.7020041680237,0.1
"(21, 17)",0.1,0.1,0.1,361.98003593094415,0.1,0.1,0.1,0.1,0.1,405.95207874269516,0.1,261.9201111163126,0.1,0.1,318.76423808193385,0.1,337.26348469802247,0.1,298.5032294742914,0.1,284.38004491073025,0.1,276.7577780778521,0.1,0.1,0.1,0.1,240.3029293770785,0.1,388.7042433812079,0.1,251.5736313487204,0.1,313.063683494883,0.1,0.1,247.72116410807558,310.30662310116037,0.1,0.1,274.1451070284883,0.1,0.1,221.77484506159476,469.2660690081201,0.1,0.1,0.1,0.1,0.1,252.89781099005774,401.3272122499864,314.831204624581,0.1,0.1,0.1,223.20483718320676,0.1,335.54225771059595,0.1,0.1,0.1,0.1,0.1,349.85341617110873,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,189.89496433134855,0.1,0.1,0.1,0.1,0.1,0.1,276.1226541829227,0.1,0.1,401.4260061989813,0.1,0.1,0.1,0.1,0.1,271.35939782015225,0.1,0.1,0.1,0.1,0.1,304.9951492717839,491.17894897437463,0.1,0.1,0.1
"(21, 18)",0.1,1257.2007127802237,0.1,0.1,1229.6329811712985,1133.123000868875,1145.3269522684445,0.1,0.1,1103.807938306356,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1204.753808572389,0.1,0.1,0.1,1160.5152430115413,0.1,0.1,0.1,0.1,1101.9062377232347,1129.1105859958595,0.1,0.1,1244.2733679416626,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1192.5409984853848,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1174.331277631678,0.1,0.1,0.1,0.1,0.1,1117.266637543976,1274.9088842166568,0.1,1289.1132119148288,0.1,0.1,0.1,0.1,1277.3242683475798,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1134.4885652255778,0.1,1224.4678082718017,0.1,0.1,0.1,0.1,1210.501014461886,0.1,1296.650861120452,0.1,1282.8934343013084,1167.7815667303005
"(21, 19)",0.1,0.1,0.1,0.1,0.1,2320.2393469465997,2515.929173935782,0.1,0.1,2492.3486470405737,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2273.592483419791,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2299.8449769341887,2542.506762511743,2367.760816132032,2369.5895748086728,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2462.9918463110575,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2437.7175922070655,0.1,2522.430294936516,0.1,0.1,2477.0856949550325,2439.714352299488,0.1,0.1,0.1,2372.3351832602607,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2441.939821599427,0.1,0.1,0.1,0.1,0.1,0.1,2324.4661505567096,2488.628440611402,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"(21, 20)",1817.031929784884,0.1,1726.3037343602582,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1793.5505822872562,1699.1868414369296,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1752.0188562021417,0.1,0.1,1854.9910319036524,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1790.1412873619047,0.1,0.1,0.1,0.1,1789.7607872171384,0.1,0.1,1709.0728435552646,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1846.4599427134156,0.1,0.1,0.1,0.1,1834.1551032579239,1662.4296657654327,0.1,1793.5660218873825,1887.3396812684566,0.1,0.1,0.1,1772.7119342840292,0.1,0.1,0.1,0.1,1894.9778451952245,0.1,1754.0542029849894,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1820.7933919678287,1794.379169008801,0.1,0.1,0.1,0.1,0.1,1774.3927233077939,0.1,0.1,0.1
